fund,date,proxy_return
Brave I FIC FIM CP,2022-11-14,-0.0998157302270178
Brave I FIC FIM CP,2022-11-16,-0.10110576075770718
Brave I FIC FIM CP,2022-11-17,-0.0993685576296481
Brave I FIC FIM CP,2022-11-18,-0.09826211881467702
Brave I FIC FIM CP,2022-11-21,-0.10171786341896258
Brave I FIC FIM CP,2022-11-22,-0.09955981891774139
Brave I FIC FIM CP,2022-11-23,-0.09951665940639713
Brave I FIC FIM CP,2022-11-24,-0.10268038142340505
Brave I FIC FIM CP,2022-11-25,-0.10055352606924203
Brave I FIC FIM CP,2022-11-28,-0.09887793264709342
Brave I FIC FIM CP,2022-11-29,-0.09998167575119171
Brave I FIC FIM CP,2022-11-30,-0.09684784662038613
Brave I FIC FIM CP,2022-12-01,-0.09585375056919321
Brave I FIC FIM CP,2022-12-02,-0.09593305429202616
Brave I FIC FIM CP,2022-12-05,-0.09496515446027916
Brave I FIC FIM CP,2022-12-06,-0.09466566962172053
Brave I FIC FIM CP,2022-12-07,-0.09343881935548565
Brave I FIC FIM CP,2022-12-08,-0.09261261414244559
Brave I FIC FIM CP,2022-12-09,-0.09397562885929328
Brave I FIC FIM CP,2022-12-12,-0.09345430353725427
Brave I FIC FIM CP,2022-12-13,-0.09268304813484543
Brave I FIC FIM CP,2022-12-14,-0.09402268360274788
Brave I FIC FIM CP,2022-12-15,-0.09644651436232037
Brave I FIC FIM CP,2022-12-16,-0.09721115917986084
Brave I FIC FIM CP,2022-12-19,-0.09782532468106234
Brave I FIC FIM CP,2022-12-20,-0.10081342252753385
Brave I FIC FIM CP,2022-12-21,-0.10006029439697772
Brave I FIC FIM CP,2022-12-22,-0.10003436161631117
Brave I FIC FIM CP,2022-12-23,-0.10298619627947707
Brave I FIC FIM CP,2022-12-26,-0.10392850676938983
Brave I FIC FIM CP,2022-12-27,-0.10560403946113661
Brave I FIC FIM CP,2022-12-28,-0.10158332014420673
Brave I FIC FIM CP,2022-12-29,-0.09865879294938792
Brave I FIC FIM CP,2023-01-02,-0.09938501877466449
Brave I FIC FIM CP,2023-01-03,-0.10176996924683288
Brave I FIC FIM CP,2023-01-04,-0.10465210982405278
Brave I FIC FIM CP,2023-01-05,-0.10536332947238798
Brave I FIC FIM CP,2023-01-06,-0.10892356568492233
Brave I FIC FIM CP,2023-01-09,-0.11361194170234447
Brave I FIC FIM CP,2023-01-10,-0.1142792192736134
Brave I FIC FIM CP,2023-01-11,-0.11379277186184213
Brave I FIC FIM CP,2023-01-12,-0.11141488736403604
Brave I FIC FIM CP,2023-01-13,-0.11402286175380867
Brave I FIC FIM CP,2023-01-16,-0.11411254958705158
Brave I FIC FIM CP,2023-01-17,-0.11490397587329661
Brave I FIC FIM CP,2023-01-18,-0.1130015576925817
Brave I FIC FIM CP,2023-01-19,-0.11187619270311498
Brave I FIC FIM CP,2023-01-20,-0.11432280644770564
Brave I FIC FIM CP,2023-01-23,-0.11650625638375439
Brave I FIC FIM CP,2023-01-24,-0.11596559015942957
Brave I FIC FIM CP,2023-01-25,-0.11367277980972021
Brave I FIC FIM CP,2023-01-26,-0.11284663342469915
Brave I FIC FIM CP,2023-01-27,-0.11506670303915625
Brave I FIC FIM CP,2023-01-30,-0.11465594460877879
Brave I FIC FIM CP,2023-01-31,-0.11508192835665314
Brave I FIC FIM CP,2023-02-01,-0.10890084559683856
Brave I FIC FIM CP,2023-02-02,-0.10981711534749848
Brave I FIC FIM CP,2023-02-03,-0.11022601631240048
Brave I FIC FIM CP,2023-02-06,-0.1122967660606895
Brave I FIC FIM CP,2023-02-07,-0.10992329006387726
Brave I FIC FIM CP,2023-02-08,-0.11107759063379335
Brave I FIC FIM CP,2023-02-09,-0.11131478987318587
Brave I FIC FIM CP,2023-02-10,-0.11098346583532673
Brave I FIC FIM CP,2023-02-13,-0.11354065081766909
Brave I FIC FIM CP,2023-02-14,-0.11441287363750206
Brave I FIC FIM CP,2023-02-15,-0.1140943760342383
Brave I FIC FIM CP,2023-02-16,-0.1121683843334478
Brave I FIC FIM CP,2023-02-17,-0.11212543208047893
Brave I FIC FIM CP,2023-02-22,-0.1114112894340095
Brave I FIC FIM CP,2023-02-23,-0.11122919318607725
Brave I FIC FIM CP,2023-02-24,-0.11110871841424562
Brave I FIC FIM CP,2023-02-27,-0.11019623914208469
Brave I FIC FIM CP,2023-02-28,-0.10936302658028006
Brave I FIC FIM CP,2023-03-01,-0.11019760507441868
Brave I FIC FIM CP,2023-03-02,-0.11147803814949234
Brave I FIC FIM CP,2023-03-03,-0.11171040662986288
Brave I FIC FIM CP,2023-03-06,-0.11410837692899244
Brave I FIC FIM CP,2023-03-07,-0.11372503298946952
Brave I FIC FIM CP,2023-03-08,-0.11237139479046304
Brave I FIC FIM CP,2023-03-09,-0.11143047587149778
Brave I FIC FIM CP,2023-03-10,-0.11061377298474381
Brave I FIC FIM CP,2023-03-13,-0.11136513835215253
Brave I FIC FIM CP,2023-03-14,-0.11233290433941771
Brave I FIC FIM CP,2023-03-15,-0.11228237422346923
Brave I FIC FIM CP,2023-03-16,-0.11132607002919896
Brave I FIC FIM CP,2023-03-17,-0.1117090507840267
Brave I FIC FIM CP,2023-03-20,-0.11292987956524517
Brave I FIC FIM CP,2023-03-21,-0.11183214968258418
Brave I FIC FIM CP,2023-03-22,-0.11370804059155663
Brave I FIC FIM CP,2023-03-23,-0.11472562422639744
Brave I FIC FIM CP,2023-03-24,-0.11616345539838588
Brave I FIC FIM CP,2023-03-27,-0.11621459351819757
Brave I FIC FIM CP,2023-03-28,-0.1186402956690802
Brave I FIC FIM CP,2023-03-29,-0.11567502013765635
Brave I FIC FIM CP,2023-03-30,-0.11589389157520255
Brave I FIC FIM CP,2023-03-31,-0.11719454927864892
Brave I FIC FIM CP,2023-04-03,-0.11628746913077187
Brave I FIC FIM CP,2023-04-04,-0.1164072822950494
Brave I FIC FIM CP,2023-04-05,-0.11648264341078023
Brave I FIC FIM CP,2023-04-06,-0.12018171932416413
Brave I FIC FIM CP,2023-04-10,-0.12148581455666235
Brave I FIC FIM CP,2023-04-11,-0.12269424610876867
Brave I FIC FIM CP,2023-04-12,-0.12240431109250399
Brave I FIC FIM CP,2023-04-13,-0.12174100691625404
Brave I FIC FIM CP,2023-04-14,-0.12131660909667961
Brave I FIC FIM CP,2023-04-17,-0.11918452700018713
Brave I FIC FIM CP,2023-04-18,-0.12085817449867906
Brave I FIC FIM CP,2023-04-19,-0.12120438920086979
Brave I FIC FIM CP,2023-04-20,-0.12097898551969406
Brave I FIC FIM CP,2023-04-24,-0.12117549553977652
Brave I FIC FIM CP,2023-04-25,-0.12242707432383028
Brave I FIC FIM CP,2023-04-26,-0.12324457912294849
Brave I FIC FIM CP,2023-04-27,-0.1216253726309452
Brave I FIC FIM CP,2023-04-28,-0.12227931677909955
Brave I FIC FIM CP,2023-05-02,-0.12324684694574176
Brave I FIC FIM CP,2023-05-03,0.2532124580200769
Brave I FIC FIM CP,2023-05-04,0.25278754908646556
Brave I FIC FIM CP,2023-05-05,0.25165340651927137
Brave I FIC FIM CP,2023-05-08,0.250099448684463
Brave I FIC FIM CP,2023-05-09,0.24928184584817936
Brave I FIC FIM CP,2023-05-10,0.24871596687387887
Brave I FIC FIM CP,2023-05-11,0.24718452731666107
Brave I FIC FIM CP,2023-05-12,0.24825303900590778
Brave I FIC FIM CP,2023-05-15,0.24575646483270538
Brave I FIC FIM CP,2023-05-16,0.24523600625555303
Brave I FIC FIM CP,2023-05-17,0.24414530341713034
Brave I FIC FIM CP,2023-05-18,0.24427716984097447
Brave I FIC FIM CP,2023-05-19,0.24622352832793545
Brave I FIC FIM CP,2023-05-22,0.24579319670668673
Brave I FIC FIM CP,2023-05-23,0.24463118394920091
Brave I FIC FIM CP,2023-05-24,0.24355011496968354
Brave I FIC FIM CP,2023-05-25,0.24387541839083957
Brave I FIC FIM CP,2023-05-26,0.2435255569382983
Brave I FIC FIM CP,2023-05-29,0.24549125210051914
Brave I FIC FIM CP,2023-05-30,0.24325733615892015
Brave I FIC FIM CP,2023-05-31,0.24177357538562952
Brave I FIC FIM CP,2023-06-01,0.241298395115088
Brave I FIC FIM CP,2023-06-02,0.23921570318256583
Brave I FIC FIM CP,2023-06-05,0.23883897120495487
Brave I FIC FIM CP,2023-06-06,0.23726189991575306
Brave I FIC FIM CP,2023-06-07,0.23653934362001697
Brave I FIC FIM CP,2023-06-09,0.2375426988352369
Brave I FIC FIM CP,2023-06-12,0.23505575696679365
Brave I FIC FIM CP,2023-06-13,0.23369696981499438
Brave I FIC FIM CP,2023-06-14,0.2337341263138081
Brave I FIC FIM CP,2023-06-15,0.2337904856042995
Brave I FIC FIM CP,2023-06-16,0.2334451177333794
Brave I FIC FIM CP,2023-06-19,0.23265693660147535
Brave I FIC FIM CP,2023-06-20,0.23385927846900495
Brave I FIC FIM CP,2023-06-21,0.23214403901589595
Brave I FIC FIM CP,2023-06-22,0.2326672395778183
Brave I FIC FIM CP,2023-06-23,0.2346312310940411
Brave I FIC FIM CP,2023-06-26,0.23454268665069622
Brave I FIC FIM CP,2023-06-27,0.2333756674571999
Brave I FIC FIM CP,2023-06-28,0.23614052624951554
Brave I FIC FIM CP,2023-06-29,0.23482168631389036
Brave I FIC FIM CP,2023-06-30,0.23514868061779906
Brave I FIC FIM CP,2023-07-03,0.23491350346655193
Brave I FIC FIM CP,2023-07-04,0.23662285740604436
Brave I FIC FIM CP,2023-07-05,0.23475157156842363
Brave I FIC FIM CP,2023-07-06,0.23522351061705776
Brave I FIC FIM CP,2023-07-07,0.23457175500012106
Brave I FIC FIM CP,2023-07-10,0.23291427924997418
Brave I FIC FIM CP,2023-07-11,0.23150971912238139
Brave I FIC FIM CP,2023-07-12,0.23286844381087451
Brave I FIC FIM CP,2023-07-13,0.23207073719250554
Brave I FIC FIM CP,2023-07-14,0.23098492201876034
Brave I FIC FIM CP,2023-07-17,0.23074186741533062
Brave I FIC FIM CP,2023-07-18,0.23128022089393338
Brave I FIC FIM CP,2023-07-19,0.22956722438294316
Brave I FIC FIM CP,2023-07-20,0.22868274444468684
Brave I FIC FIM CP,2023-07-21,0.2288044258748284
Brave I FIC FIM CP,2023-07-24,0.22783720898473056
Brave I FIC FIM CP,2023-07-25,0.22818650503862464
Brave I FIC FIM CP,2023-07-26,0.22702333821199946
Brave I FIC FIM CP,2023-07-27,0.22768612017861847
Brave I FIC FIM CP,2023-07-28,0.22853981012764019
Brave I FIC FIM CP,2023-07-31,0.22881782609274878
Brave I FIC FIM CP,2023-08-01,0.2276645341494495
Brave I FIC FIM CP,2023-08-02,0.22668869636233513
Brave I FIC FIM CP,2023-08-03,0.2270095950688945
Brave I FIC FIM CP,2023-08-04,0.22615081279904942
Brave I FIC FIM CP,2023-08-07,0.22635021291461316
Brave I FIC FIM CP,2023-08-08,0.2260971770021124
Brave I FIC FIM CP,2023-08-09,0.22624648871141093
Brave I FIC FIM CP,2023-08-10,0.2272760739932199
Brave I FIC FIM CP,2023-08-11,0.22734198684506324
Brave I FIC FIM CP,2023-08-14,0.22724478426311764
Brave I FIC FIM CP,2023-08-15,0.22801566881472077
Brave I FIC FIM CP,2023-08-16,0.22747121078950927
Brave I FIC FIM CP,2023-08-17,0.22815908801137946
Brave I FIC FIM CP,2023-08-18,0.22692682641319428
Brave I FIC FIM CP,2023-08-21,0.22562368407167674
Brave I FIC FIM CP,2023-08-22,0.2260740319166691
Brave I FIC FIM CP,2023-08-23,0.2266091819466092
Brave I FIC FIM CP,2023-08-24,0.2265532622770396
Brave I FIC FIM CP,2023-08-25,0.2243543143439613
Brave I FIC FIM CP,2023-08-28,0.22458814422552226
Brave I FIC FIM CP,2023-08-29,0.22295661390083418
Brave I FIC FIM CP,2023-08-30,0.22258693936195575
Brave I FIC FIM CP,2023-08-31,0.22239706353603245
Brave I FIC FIM CP,2023-09-01,0.22336032765809324
Brave I FIC FIM CP,2023-09-04,0.22405534620620127
Brave I FIC FIM CP,2023-09-05,0.22317716139269092
Brave I FIC FIM CP,2023-09-06,0.22203481841196598
Brave I FIC FIM CP,2023-09-08,0.2212081137342499
Brave I FIC FIM CP,2023-09-11,0.2200877832002287
Brave I FIC FIM CP,2023-09-12,0.21884678216524056
Brave I FIC FIM CP,2023-09-13,0.21892414832018506
Brave I FIC FIM CP,2023-09-14,0.21907547275776473
Brave I FIC FIM CP,2023-09-15,0.2191964348850281
Brave I FIC FIM CP,2023-09-18,0.21854571622470093
Brave I FIC FIM CP,2023-09-19,0.21906777845911263
Brave I FIC FIM CP,2023-09-20,0.21850326525669547
Brave I FIC FIM CP,2023-09-21,0.2191695212697148
Brave I FIC FIM CP,2023-09-22,0.22100112548842332
Brave I FIC FIM CP,2023-09-25,0.2219932220924913
Brave I FIC FIM CP,2023-09-26,0.22086821487588978
Brave I FIC FIM CP,2023-09-27,0.22006341591048134
Brave I FIC FIM CP,2023-09-28,0.2212777033107249
Brave I FIC FIM CP,2023-09-29,0.22262489838113633
Brave I FIC FIM CP,2023-10-02,0.22172250883229783
Brave I FIC FIM CP,2023-10-03,0.22163434054999973
Brave I FIC FIM CP,2023-10-04,0.22099192336317094
Brave I FIC FIM CP,2023-10-05,0.22002417371180397
Brave I FIC FIM CP,2023-10-06,0.21867891183946092
Brave I FIC FIM CP,2023-10-09,0.2190724054745587
Brave I FIC FIM CP,2023-10-10,0.2200396750008105
Brave I FIC FIM CP,2023-10-11,0.21953983307146824
Brave I FIC FIM CP,2023-10-13,0.22074380694309434
Brave I FIC FIM CP,2023-10-16,0.22175215239098683
Brave I FIC FIM CP,2023-10-17,0.2218264654353261
Brave I FIC FIM CP,2023-10-18,0.22072129206168856
Brave I FIC FIM CP,2023-10-19,0.22004003401994932
Brave I FIC FIM CP,2023-10-20,0.21967748240926543
Brave I FIC FIM CP,2023-10-23,0.21969702588411735
Brave I FIC FIM CP,2023-10-24,0.21769492123975198
Brave I FIC FIM CP,2023-10-25,0.21862852809282549
Brave I FIC FIM CP,2023-10-26,0.21988676430521742
Brave I FIC FIM CP,2023-10-27,0.21973718651721344
Brave I FIC FIM CP,2023-10-30,0.21794600552359172
Brave I FIC FIM CP,2023-10-31,0.21653755673299696
Brave I FIC FIM CP,2023-11-01,0.21697005870084976
Brave I FIC FIM CP,2023-11-03,0.21562667090476187
Brave I FIC FIM CP,2023-11-06,0.21572198491385164
Brave I FIC FIM CP,2023-11-07,0.21635082653105475
Brave I FIC FIM CP,2023-11-08,0.21496725717458998
Brave I FIC FIM CP,2023-11-09,0.21532973055276822
Brave I FIC FIM CP,2023-11-10,0.21174732806147506
Brave I FIC FIM CP,2023-11-13,0.20991904108054718
Brave I FIC FIM CP,2023-11-14,0.209663876379323
Brave I FIC FIM CP,2023-11-16,0.20886453371019267
Brave I FIC FIM CP,2023-11-17,0.20899222329421324
Brave I FIC FIM CP,2023-11-20,0.20834067824734182
Brave I FIC FIM CP,2023-11-21,0.2079888580595655
Brave I FIC FIM CP,2023-11-22,0.20785944451297197
Brave I FIC FIM CP,2023-11-23,0.207212932354788
Brave I FIC FIM CP,2023-11-24,0.20588829863314131
Brave I FIC FIM CP,2023-11-27,0.20544666206113402
Brave I FIC FIM CP,2023-11-28,0.20643398142688765
Brave I FIC FIM CP,2023-11-29,0.20440469319002652
Brave I FIC FIM CP,2023-11-30,0.20638414086841572
Brave I FIC FIM CP,2023-12-01,0.20587629036515323
Brave I FIC FIM CP,2023-12-04,0.2055461426465818
Brave I FIC FIM CP,2023-12-05,0.2053998147987551
Brave I FIC FIM CP,2023-12-06,0.2050382288579085
Brave I FIC FIM CP,2023-12-07,0.20502207925225094
Brave I FIC FIM CP,2023-12-08,0.204123847310489
Brave I FIC FIM CP,2023-12-11,0.20039802556022465
Brave I FIC FIM CP,2023-12-12,0.1982893561646437
Brave I FIC FIM CP,2023-12-13,0.19802995279709237
Brave I FIC FIM CP,2023-12-14,0.19709529973438755
Brave I FIC FIM CP,2023-12-15,0.19591298387316278
Brave I FIC FIM CP,2023-12-18,0.1954670414474178
Brave I FIC FIM CP,2023-12-19,0.19448665357485698
Brave I FIC FIM CP,2023-12-20,0.19373286261990766
Brave I FIC FIM CP,2023-12-21,0.19312905633716895
Brave I FIC FIM CP,2023-12-22,0.1921585652240653
Brave I FIC FIM CP,2023-12-26,0.1919893397915474
Brave I FIC FIM CP,2023-12-27,0.18984187454959764
Brave I FIC FIM CP,2023-12-28,0.19171670275755406
Brave I FIC FIM CP,2024-01-02,0.19231346445583897
Brave I FIC FIM CP,2024-01-03,0.19343532235996133
Brave I FIC FIM CP,2024-01-04,0.1924070060622765
Brave I FIC FIM CP,2024-01-05,0.1913899989917284
Brave I FIC FIM CP,2024-01-08,0.1920848069222505
Brave I FIC FIM CP,2024-01-09,0.19179435842406972
Brave I FIC FIM CP,2024-01-10,0.19064909663399707
Brave I FIC FIM CP,2024-01-11,0.18878268323544883
Brave I FIC FIM CP,2024-01-12,0.18863619548988717
Brave I FIC FIM CP,2024-01-15,0.19148104729650417
Brave I FIC FIM CP,2024-01-16,0.19304664966394758
Brave I FIC FIM CP,2024-01-17,0.19275451026457374
Brave I FIC FIM CP,2024-01-18,0.19157367117342539
Brave I FIC FIM CP,2024-01-19,0.19182412331805304
Brave I FIC FIM CP,2024-01-22,0.19055733147639134
Brave I FIC FIM CP,2024-01-23,0.19012384749386138
Brave I FIC FIM CP,2024-01-24,0.18863249361497655
Brave I FIC FIM CP,2024-01-25,0.18769539082682646
Brave I FIC FIM CP,2024-01-26,0.18783319758867595
Brave I FIC FIM CP,2024-01-29,0.18835507091112266
Brave I FIC FIM CP,2024-01-30,0.18800563730430755
Brave I FIC FIM CP,2024-01-31,0.18708415386276991
Brave I FIC FIM CP,2024-02-01,0.1877582585260393
Brave I FIC FIM CP,2024-02-02,0.18855254433960147
Brave I FIC FIM CP,2024-02-05,0.18697573909287166
Brave I FIC FIM CP,2024-02-06,0.18631561008384018
Brave I FIC FIM CP,2024-02-07,0.18708657476257645
Brave I FIC FIM CP,2024-02-08,0.1863100178722181
Brave I FIC FIM CP,2024-02-09,0.18732139686863078
Brave I FIC FIM CP,2024-02-14,0.18666204119193702
Brave I FIC FIM CP,2024-02-15,0.1868596949099431
Brave I FIC FIM CP,2024-02-16,0.18661146654111557
Brave I FIC FIM CP,2024-02-19,0.18573495154443317
Brave I FIC FIM CP,2024-02-20,0.18553299610968654
Brave I FIC FIM CP,2024-02-21,0.18465961907659015
Brave I FIC FIM CP,2024-02-22,0.18499119785706022
Brave I FIC FIM CP,2024-02-23,0.1855806892376953
Brave I FIC FIM CP,2024-02-26,0.18416771156748107
Brave I FIC FIM CP,2024-02-27,0.18381602052203624
Brave I FIC FIM CP,2024-02-28,0.18408278913007844
Brave I FIC FIM CP,2024-02-29,0.18286078545742207
Brave I FIC FIM CP,2024-03-01,0.1831714798283816
Brave I FIC FIM CP,2024-03-04,0.1829848917861368
Brave I FIC FIM CP,2024-03-05,0.18238451912089396
Brave I FIC FIM CP,2024-03-06,0.1804787584412456
Brave I FIC FIM CP,2024-03-07,0.1797525754738932
Brave I FIC FIM CP,2024-03-08,0.1800378534534509
Brave I FIC FIM CP,2024-03-11,0.17946559782731583
Brave I FIC FIM CP,2024-03-12,0.1788899532843304
Brave I FIC FIM CP,2024-03-13,0.1796696858916773
Brave I FIC FIM CP,2024-03-14,0.18073626404988702
Brave I FIC FIM CP,2024-03-15,0.1807550100502118
Brave I FIC FIM CP,2024-03-18,0.1793807206878386
Brave I FIC FIM CP,2024-03-19,0.17776428623064994
Brave I FIC FIM CP,2024-03-20,0.1773133507987235
Brave I FIC FIM CP,2024-03-21,0.17711401540402288
Brave I FIC FIM CP,2024-03-22,0.1770898640453736
Brave I FIC FIM CP,2024-03-25,0.17727538009922697
Brave I FIC FIM CP,2024-03-26,0.1759703377049729
Brave I FIC FIM CP,2024-03-27,0.17437972709175395
Brave I FIC FIM CP,2024-03-28,0.17513390056926983
Brave I FIC FIM CP,2024-04-01,0.17542790388103963
Brave I FIC FIM CP,2024-04-02,0.17528865298336446
Brave I FIC FIM CP,2024-04-03,0.1754529101306221
Brave I FIC FIM CP,2024-04-04,0.1759725604457598
Brave I FIC FIM CP,2024-04-05,0.17561369380888125
Constellation Institucional Advisory FIC FIA,2021-01-04,-0.16052487773972718
Constellation Institucional Advisory FIC FIA,2021-01-05,-0.17009294320036827
Constellation Institucional Advisory FIC FIA,2021-01-06,-0.11070036287549902
Constellation Institucional Advisory FIC FIA,2021-01-07,-0.2199817936809276
Constellation Institucional Advisory FIC FIA,2021-01-08,-0.2458778938768948
Constellation Institucional Advisory FIC FIA,2021-01-11,-0.2443882560500149
Constellation Institucional Advisory FIC FIA,2021-01-12,-0.18517709498695428
Constellation Institucional Advisory FIC FIA,2021-01-13,-0.18231919564352636
Constellation Institucional Advisory FIC FIA,2021-01-14,-0.16284793705102935
Constellation Institucional Advisory FIC FIA,2021-01-15,-0.13968059586485168
Constellation Institucional Advisory FIC FIA,2021-01-18,-0.03673321689070632
Constellation Institucional Advisory FIC FIA,2021-01-19,-0.19784882524922753
Constellation Institucional Advisory FIC FIA,2021-01-20,-0.023524465575514242
Constellation Institucional Advisory FIC FIA,2021-01-21,-0.15059701901487343
Constellation Institucional Advisory FIC FIA,2021-01-22,-0.23251471030382836
Constellation Institucional Advisory FIC FIA,2021-01-26,-0.2935488225989976
Constellation Institucional Advisory FIC FIA,2021-01-27,-0.3066662917488745
Constellation Institucional Advisory FIC FIA,2021-01-28,-0.37307142872612126
Constellation Institucional Advisory FIC FIA,2021-01-29,-0.3936019938189071
Constellation Institucional Advisory FIC FIA,2021-02-01,-0.3802596756205228
Constellation Institucional Advisory FIC FIA,2021-02-02,-0.30361298512375323
Constellation Institucional Advisory FIC FIA,2021-02-03,-0.41385648894661486
Constellation Institucional Advisory FIC FIA,2021-02-04,-0.41021486690810605
Constellation Institucional Advisory FIC FIA,2021-02-05,-0.3923955360120948
Constellation Institucional Advisory FIC FIA,2021-02-08,-0.3088355006500298
Constellation Institucional Advisory FIC FIA,2021-02-09,-0.34356974251539724
Constellation Institucional Advisory FIC FIA,2021-02-10,-0.15727882928283102
Constellation Institucional Advisory FIC FIA,2021-02-11,-0.17150927507812697
Constellation Institucional Advisory FIC FIA,2021-02-12,-0.1773054078702832
Constellation Institucional Advisory FIC FIA,2021-02-17,-0.006794066938067386
Constellation Institucional Advisory FIC FIA,2021-02-18,0.04312600552720994
Constellation Institucional Advisory FIC FIA,2021-02-19,-0.006203324149859065
Constellation Institucional Advisory FIC FIA,2021-02-22,-0.010957369340964267
Constellation Institucional Advisory FIC FIA,2021-02-23,0.02515365541284557
Constellation Institucional Advisory FIC FIA,2021-02-24,0.08722954796077746
Constellation Institucional Advisory FIC FIA,2021-02-25,0.026941478150054675
Constellation Institucional Advisory FIC FIA,2021-02-26,0.38710437079007826
Constellation Institucional Advisory FIC FIA,2021-03-01,0.2947848838159759
Constellation Institucional Advisory FIC FIA,2021-03-02,0.2776256549884088
Constellation Institucional Advisory FIC FIA,2021-03-03,0.14029946991229195
Constellation Institucional Advisory FIC FIA,2021-03-04,0.19456755165363135
Constellation Institucional Advisory FIC FIA,2021-03-05,0.15623367595773588
Constellation Institucional Advisory FIC FIA,2021-03-08,0.16697440287798196
Constellation Institucional Advisory FIC FIA,2021-03-09,0.13037015441921768
Constellation Institucional Advisory FIC FIA,2021-03-10,0.3029217888121041
Constellation Institucional Advisory FIC FIA,2021-03-11,0.21709618312234708
Constellation Institucional Advisory FIC FIA,2021-03-12,0.23670623300687194
Constellation Institucional Advisory FIC FIA,2021-03-15,0.28292676335993217
Constellation Institucional Advisory FIC FIA,2021-03-16,0.43057888653351334
Constellation Institucional Advisory FIC FIA,2021-03-17,0.3121434288457841
